,tower,orbit,scene,tile,time_UTC,product,variable,med3x3,vegetation,climate,MAT_C,MAP_mm,elevation,lat,lon
7601,US-Ha1,16870,11,18TYN,2021-06-27 14:58:32,L3T_SEB,Rg,416.0589,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7602,US-Ha1,16870,11,18TYN,2021-06-27 14:58:32,L3T_SEB,Rn,374.47858,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7603,US-Ha2,16870,11,18TYN,2021-06-27 14:58:32,L3T_SEB,Rg,413.48514,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7604,US-Ha2,16870,11,18TYN,2021-06-27 14:58:32,L3T_SEB,Rn,361.88568,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7605,US-xHA,16870,11,18TYN,2021-06-27 14:58:32,L3T_SEB,Rg,414.64615,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7606,US-xHA,16870,11,18TYN,2021-06-27 14:58:32,L3T_SEB,Rn,377.76193,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7607,US-Ha1,16870,11,18TYN,2021-06-27 14:58:32,L3T_SM,SM,0.16776004,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7608,US-Ha2,16870,11,18TYN,2021-06-27 14:58:32,L3T_SM,SM,0.16724594,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7609,US-xHA,16870,11,18TYN,2021-06-27 14:58:32,L3T_SM,SM,0.16775978,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7610,US-Ha1,16870,11,18TYN,2021-06-27 14:58:32,L4T_ESI,ESI,0.84543186,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7611,US-Ha1,16870,11,18TYN,2021-06-27 14:58:32,L4T_ESI,PET,313.95483,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7612,US-Ha2,16870,11,18TYN,2021-06-27 14:58:32,L4T_ESI,ESI,0.8477266,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7613,US-Ha2,16870,11,18TYN,2021-06-27 14:58:32,L4T_ESI,PET,301.35693,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7614,US-xHA,16870,11,18TYN,2021-06-27 14:58:32,L4T_ESI,ESI,0.84872293,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7615,US-xHA,16870,11,18TYN,2021-06-27 14:58:32,L4T_ESI,PET,317.24277,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7616,US-Ha1,16870,11,18TYN,2021-06-27 14:58:32,L4T_WUE,GPP,24.719828,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7617,US-Ha1,16870,11,18TYN,2021-06-27 14:58:32,L4T_WUE,WUE,0.0,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7618,US-Ha2,16870,11,18TYN,2021-06-27 14:58:32,L4T_WUE,GPP,23.963116,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7619,US-Ha2,16870,11,18TYN,2021-06-27 14:58:32,L4T_WUE,WUE,0.0,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7620,US-xHA,16870,11,18TYN,2021-06-27 14:58:32,L4T_WUE,GPP,24.681808,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7621,US-xHA,16870,11,18TYN,2021-06-27 14:58:32,L4T_WUE,WUE,0.0,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7622,US-Ha1,16885,11,18TYN,2021-06-28 14:11:21,L3T_JET,BESSinst,368.6441,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7623,US-Ha1,16885,11,18TYN,2021-06-28 14:11:21,L3T_JET,ETdaily,5.0567465,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7624,US-Ha1,16885,11,18TYN,2021-06-28 14:11:21,L3T_JET,ETinstUncertainty,71.03708,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7625,US-Ha1,16885,11,18TYN,2021-06-28 14:11:21,L3T_JET,MOD16inst,535.5908,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7626,US-Ha1,16885,11,18TYN,2021-06-28 14:11:21,L3T_JET,PTJPLSMcanopy,0.7809118,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7627,US-Ha1,16885,11,18TYN,2021-06-28 14:11:21,L3T_JET,PTJPLSMinst,377.78226,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7628,US-Ha1,16885,11,18TYN,2021-06-28 14:11:21,L3T_JET,PTJPLSMinterception,0.20358677,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7629,US-Ha1,16885,11,18TYN,2021-06-28 14:11:21,L3T_JET,PTJPLSMsoil,0.014524691,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7630,US-Ha1,16885,11,18TYN,2021-06-28 14:11:21,L3T_JET,STICcanopy,0.8242818,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7631,US-Ha1,16885,11,18TYN,2021-06-28 14:11:21,L3T_JET,STICinst,384.79523,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7632,US-Ha2,16885,11,18TYN,2021-06-28 14:11:21,L3T_JET,BESSinst,364.77725,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7633,US-Ha2,16885,11,18TYN,2021-06-28 14:11:21,L3T_JET,ETdaily,4.982046,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7634,US-Ha2,16885,11,18TYN,2021-06-28 14:11:21,L3T_JET,ETinstUncertainty,70.66886,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7635,US-Ha2,16885,11,18TYN,2021-06-28 14:11:21,L3T_JET,MOD16inst,535.296,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7636,US-Ha2,16885,11,18TYN,2021-06-28 14:11:21,L3T_JET,PTJPLSMcanopy,0.7687734,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7637,US-Ha2,16885,11,18TYN,2021-06-28 14:11:21,L3T_JET,PTJPLSMinst,376.87656,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7638,US-Ha2,16885,11,18TYN,2021-06-28 14:11:21,L3T_JET,PTJPLSMinterception,0.2029828,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7639,US-Ha2,16885,11,18TYN,2021-06-28 14:11:21,L3T_JET,PTJPLSMsoil,0.028300166,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7640,US-Ha2,16885,11,18TYN,2021-06-28 14:11:21,L3T_JET,STICcanopy,0.88181436,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7641,US-Ha2,16885,11,18TYN,2021-06-28 14:11:21,L3T_JET,STICinst,377.0066,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7642,US-xHA,16885,11,18TYN,2021-06-28 14:11:21,L3T_JET,BESSinst,374.3974,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7643,US-xHA,16885,11,18TYN,2021-06-28 14:11:21,L3T_JET,ETdaily,5.0343256,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7644,US-xHA,16885,11,18TYN,2021-06-28 14:11:21,L3T_JET,ETinstUncertainty,69.21633,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7645,US-xHA,16885,11,18TYN,2021-06-28 14:11:21,L3T_JET,MOD16inst,535.5908,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7646,US-xHA,16885,11,18TYN,2021-06-28 14:11:21,L3T_JET,PTJPLSMcanopy,0.7879002,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7647,US-xHA,16885,11,18TYN,2021-06-28 14:11:21,L3T_JET,PTJPLSMinst,380.5851,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7648,US-xHA,16885,11,18TYN,2021-06-28 14:11:21,L3T_JET,PTJPLSMinterception,0.20358677,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7649,US-xHA,16885,11,18TYN,2021-06-28 14:11:21,L3T_JET,PTJPLSMsoil,0.009009029,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7650,US-xHA,16885,11,18TYN,2021-06-28 14:11:21,L3T_JET,STICcanopy,0.8803997,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7651,US-xHA,16885,11,18TYN,2021-06-28 14:11:21,L3T_JET,STICinst,377.41995,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7652,US-Ha1,16885,11,18TYN,2021-06-28 14:11:21,L3T_MET,RH,0.64014316,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7653,US-Ha1,16885,11,18TYN,2021-06-28 14:11:21,L3T_MET,Ta,28.053707,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7654,US-Ha2,16885,11,18TYN,2021-06-28 14:11:21,L3T_MET,RH,0.6440087,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7655,US-Ha2,16885,11,18TYN,2021-06-28 14:11:21,L3T_MET,Ta,27.85313,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7656,US-xHA,16885,11,18TYN,2021-06-28 14:11:21,L3T_MET,RH,0.6391981,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7657,US-xHA,16885,11,18TYN,2021-06-28 14:11:21,L3T_MET,Ta,28.098043,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7658,US-Ha1,16885,11,18TYN,2021-06-28 14:11:21,L3T_SEB,Rg,659.82477,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7659,US-Ha1,16885,11,18TYN,2021-06-28 14:11:21,L3T_SEB,Rn,536.4562,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7660,US-Ha2,16885,11,18TYN,2021-06-28 14:11:21,L3T_SEB,Rg,659.74805,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7661,US-Ha2,16885,11,18TYN,2021-06-28 14:11:21,L3T_SEB,Rn,536.2877,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7662,US-xHA,16885,11,18TYN,2021-06-28 14:11:21,L3T_SEB,Rg,659.8626,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7663,US-xHA,16885,11,18TYN,2021-06-28 14:11:21,L3T_SEB,Rn,536.4562,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7664,US-Ha1,16885,11,18TYN,2021-06-28 14:11:21,L3T_SM,SM,0.15106937,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7665,US-Ha2,16885,11,18TYN,2021-06-28 14:11:21,L3T_SM,SM,0.15046313,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7666,US-xHA,16885,11,18TYN,2021-06-28 14:11:21,L3T_SM,SM,0.15125673,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7667,US-Ha1,16885,11,18TYN,2021-06-28 14:11:21,L4T_ESI,ESI,0.8046804,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7668,US-Ha1,16885,11,18TYN,2021-06-28 14:11:21,L4T_ESI,PET,469.2497,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7669,US-Ha2,16885,11,18TYN,2021-06-28 14:11:21,L4T_ESI,ESI,0.80938405,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7670,US-Ha2,16885,11,18TYN,2021-06-28 14:11:21,L4T_ESI,PET,465.77475,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7671,US-xHA,16885,11,18TYN,2021-06-28 14:11:21,L4T_ESI,ESI,0.8080185,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7672,US-xHA,16885,11,18TYN,2021-06-28 14:11:21,L4T_ESI,PET,472.24722,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7673,US-Ha1,16885,11,18TYN,2021-06-28 14:11:21,L4T_WUE,GPP,32.277416,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7674,US-Ha1,16885,11,18TYN,2021-06-28 14:11:21,L4T_WUE,WUE,0.0,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7675,US-Ha2,16885,11,18TYN,2021-06-28 14:11:21,L4T_WUE,GPP,29.456871,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7676,US-Ha2,16885,11,18TYN,2021-06-28 14:11:21,L4T_WUE,WUE,0.0,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7677,US-xHA,16885,11,18TYN,2021-06-28 14:11:21,L4T_WUE,GPP,33.626083,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7678,US-xHA,16885,11,18TYN,2021-06-28 14:11:21,L4T_WUE,WUE,0.0,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7679,US-Ha1,17293,9,18TYN,2021-07-24 21:43:40,L3T_MET,RH,0.55161476,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7680,US-Ha1,17293,9,18TYN,2021-07-24 21:43:40,L3T_MET,Ta,23.391296,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7681,US-Ha2,17293,9,18TYN,2021-07-24 21:43:40,L3T_MET,RH,0.5515411,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7682,US-Ha2,17293,9,18TYN,2021-07-24 21:43:40,L3T_MET,Ta,23.384125,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7683,US-xHA,17293,9,18TYN,2021-07-24 21:43:40,L3T_MET,RH,0.5514662,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7684,US-xHA,17293,9,18TYN,2021-07-24 21:43:40,L3T_MET,Ta,23.391724,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7685,US-Ha1,17293,9,18TYN,2021-07-24 21:43:40,L3T_SM,SM,0.23310786,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7686,US-Ha2,17293,9,18TYN,2021-07-24 21:43:40,L3T_SM,SM,0.23324475,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7687,US-xHA,17293,9,18TYN,2021-07-24 21:43:40,L3T_SM,SM,0.23310673,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7688,US-Ha1,17324,12,18TYN,2021-07-26 21:46:23,L3T_MET,RH,0.64415795,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7689,US-Ha1,17324,12,18TYN,2021-07-26 21:46:23,L3T_MET,Ta,25.424255,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7690,US-Ha2,17324,12,18TYN,2021-07-26 21:46:23,L3T_MET,RH,0.64429027,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7691,US-Ha2,17324,12,18TYN,2021-07-26 21:46:23,L3T_MET,Ta,25.419312,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7692,US-xHA,17324,12,18TYN,2021-07-26 21:46:23,L3T_MET,RH,0.64418024,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7693,US-xHA,17324,12,18TYN,2021-07-26 21:46:23,L3T_MET,Ta,25.426025,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7694,US-Ha1,17324,12,18TYN,2021-07-26 21:46:23,L3T_SM,SM,0.22652036,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7695,US-Ha2,17324,12,18TYN,2021-07-26 21:46:23,L3T_SM,SM,0.22669585,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7696,US-xHA,17324,12,18TYN,2021-07-26 21:46:23,L3T_SM,SM,0.22652498,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7697,US-Ha1,17339,11,18TYN,2021-07-27 20:58:14,L3T_JET,BESSinst,107.868454,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7698,US-Ha1,17339,11,18TYN,2021-07-27 20:58:14,L3T_JET,ETdaily,3.603507,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7699,US-Ha1,17339,11,18TYN,2021-07-27 20:58:14,L3T_JET,ETinstUncertainty,84.24264,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7700,US-Ha1,17339,11,18TYN,2021-07-27 20:58:14,L3T_JET,MOD16inst,334.43668,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7701,US-Ha1,17339,11,18TYN,2021-07-27 20:58:14,L3T_JET,PTJPLSMcanopy,0.8129712,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7702,US-Ha1,17339,11,18TYN,2021-07-27 20:58:14,L3T_JET,PTJPLSMinst,239.69301,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7703,US-Ha1,17339,11,18TYN,2021-07-27 20:58:14,L3T_JET,PTJPLSMinterception,0.1396808,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7704,US-Ha1,17339,11,18TYN,2021-07-27 20:58:14,L3T_JET,PTJPLSMsoil,0.04657742,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7705,US-Ha1,17339,11,18TYN,2021-07-27 20:58:14,L3T_JET,STICcanopy,0.92746615,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7706,US-Ha1,17339,11,18TYN,2021-07-27 20:58:14,L3T_JET,STICinst,172.6426,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7707,US-Ha2,17339,11,18TYN,2021-07-27 20:58:14,L3T_JET,BESSinst,113.15684,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7708,US-Ha2,17339,11,18TYN,2021-07-27 20:58:14,L3T_JET,ETdaily,3.3031945,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7709,US-Ha2,17339,11,18TYN,2021-07-27 20:58:14,L3T_JET,ETinstUncertainty,90.163086,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7710,US-Ha2,17339,11,18TYN,2021-07-27 20:58:14,L3T_JET,MOD16inst,337.41086,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7711,US-Ha2,17339,11,18TYN,2021-07-27 20:58:14,L3T_JET,PTJPLSMcanopy,0.79471743,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7712,US-Ha2,17339,11,18TYN,2021-07-27 20:58:14,L3T_JET,PTJPLSMinst,242.9521,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7713,US-Ha2,17339,11,18TYN,2021-07-27 20:58:14,L3T_JET,PTJPLSMinterception,0.13796654,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7714,US-Ha2,17339,11,18TYN,2021-07-27 20:58:14,L3T_JET,PTJPLSMsoil,0.06731602,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7715,US-Ha2,17339,11,18TYN,2021-07-27 20:58:14,L3T_JET,STICcanopy,0.9403318,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7716,US-Ha2,17339,11,18TYN,2021-07-27 20:58:14,L3T_JET,STICinst,135.96538,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7717,US-xHA,17339,11,18TYN,2021-07-27 20:58:14,L3T_JET,BESSinst,111.4077,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7718,US-xHA,17339,11,18TYN,2021-07-27 20:58:14,L3T_JET,ETdaily,3.3254435,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7719,US-xHA,17339,11,18TYN,2021-07-27 20:58:14,L3T_JET,ETinstUncertainty,87.76475,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7720,US-xHA,17339,11,18TYN,2021-07-27 20:58:14,L3T_JET,MOD16inst,334.31857,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7721,US-xHA,17339,11,18TYN,2021-07-27 20:58:14,L3T_JET,PTJPLSMcanopy,0.8219031,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7722,US-xHA,17339,11,18TYN,2021-07-27 20:58:14,L3T_JET,PTJPLSMinst,239.69301,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7723,US-xHA,17339,11,18TYN,2021-07-27 20:58:14,L3T_JET,PTJPLSMinterception,0.14530994,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7724,US-xHA,17339,11,18TYN,2021-07-27 20:58:14,L3T_JET,PTJPLSMsoil,0.032735173,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7725,US-xHA,17339,11,18TYN,2021-07-27 20:58:14,L3T_JET,STICcanopy,0.8858006,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7726,US-xHA,17339,11,18TYN,2021-07-27 20:58:14,L3T_JET,STICinst,140.2185,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7727,US-Ha1,17339,11,18TYN,2021-07-27 20:58:14,L3T_MET,RH,0.59220487,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7728,US-Ha1,17339,11,18TYN,2021-07-27 20:58:14,L3T_MET,Ta,26.297306,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7729,US-Ha2,17339,11,18TYN,2021-07-27 20:58:14,L3T_MET,RH,0.59396076,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7730,US-Ha2,17339,11,18TYN,2021-07-27 20:58:14,L3T_MET,Ta,26.010445,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7731,US-xHA,17339,11,18TYN,2021-07-27 20:58:14,L3T_MET,RH,0.59448075,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7732,US-xHA,17339,11,18TYN,2021-07-27 20:58:14,L3T_MET,Ta,26.148693,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7733,US-Ha1,17339,12,18TYN,2021-07-27 20:59:06,L3T_MET,RH,0.5918753,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7734,US-Ha1,17339,12,18TYN,2021-07-27 20:59:06,L3T_MET,Ta,26.382355,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7735,US-Ha2,17339,12,18TYN,2021-07-27 20:59:06,L3T_MET,RH,0.5920869,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7736,US-Ha2,17339,12,18TYN,2021-07-27 20:59:06,L3T_MET,Ta,26.372162,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7737,US-xHA,17339,12,18TYN,2021-07-27 20:59:06,L3T_MET,RH,0.5919221,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7738,US-xHA,17339,12,18TYN,2021-07-27 20:59:06,L3T_MET,Ta,26.384369,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7739,US-Ha1,17339,11,18TYN,2021-07-27 20:58:14,L3T_SEB,Rg,387.19882,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7740,US-Ha1,17339,11,18TYN,2021-07-27 20:58:14,L3T_SEB,Rn,334.96564,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7741,US-Ha2,17339,11,18TYN,2021-07-27 20:58:14,L3T_SEB,Rg,387.01553,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7742,US-Ha2,17339,11,18TYN,2021-07-27 20:58:14,L3T_SEB,Rn,337.952,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7743,US-xHA,17339,11,18TYN,2021-07-27 20:58:14,L3T_SEB,Rg,387.2529,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7744,US-xHA,17339,11,18TYN,2021-07-27 20:58:14,L3T_SEB,Rn,334.8138,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7745,US-Ha1,17339,11,18TYN,2021-07-27 20:58:14,L3T_SM,SM,0.21666108,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7746,US-Ha2,17339,11,18TYN,2021-07-27 20:58:14,L3T_SM,SM,0.21582265,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7747,US-xHA,17339,11,18TYN,2021-07-27 20:58:14,L3T_SM,SM,0.2210775,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7748,US-Ha1,17339,12,18TYN,2021-07-27 20:59:06,L3T_SM,SM,0.21772337,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7749,US-Ha2,17339,12,18TYN,2021-07-27 20:59:06,L3T_SM,SM,0.21793313,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7750,US-xHA,17339,12,18TYN,2021-07-27 20:59:06,L3T_SM,SM,0.21770062,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7751,US-Ha1,17339,11,18TYN,2021-07-27 20:58:14,L4T_ESI,ESI,0.8397819,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7752,US-Ha1,17339,11,18TYN,2021-07-27 20:58:14,L4T_ESI,PET,285.74554,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7753,US-Ha2,17339,11,18TYN,2021-07-27 20:58:14,L4T_ESI,ESI,0.8504602,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7754,US-Ha2,17339,11,18TYN,2021-07-27 20:58:14,L4T_ESI,PET,285.44724,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7755,US-xHA,17339,11,18TYN,2021-07-27 20:58:14,L4T_ESI,ESI,0.83654934,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7756,US-xHA,17339,11,18TYN,2021-07-27 20:58:14,L4T_ESI,PET,285.9819,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7757,US-Ha1,17339,11,18TYN,2021-07-27 20:58:14,L4T_WUE,GPP,10.2747965,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7758,US-Ha1,17339,11,18TYN,2021-07-27 20:58:14,L4T_WUE,WUE,0.0,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7759,US-Ha2,17339,11,18TYN,2021-07-27 20:58:14,L4T_WUE,GPP,10.284275,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7760,US-Ha2,17339,11,18TYN,2021-07-27 20:58:14,L4T_WUE,WUE,0.0,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7761,US-xHA,17339,11,18TYN,2021-07-27 20:58:14,L4T_WUE,GPP,10.582235,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7762,US-xHA,17339,11,18TYN,2021-07-27 20:58:14,L4T_WUE,WUE,0.0,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7763,US-Ha1,17523,12,18TYN,2021-08-08 16:21:36,L3T_MET,RH,0.5966312,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7764,US-Ha1,17523,12,18TYN,2021-08-08 16:21:36,L3T_MET,Ta,26.17868,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7765,US-Ha2,17523,12,18TYN,2021-08-08 16:21:36,L3T_MET,RH,0.5968747,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7766,US-Ha2,17523,12,18TYN,2021-08-08 16:21:36,L3T_MET,Ta,26.167969,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7767,US-xHA,17523,12,18TYN,2021-08-08 16:21:36,L3T_MET,RH,0.59661186,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7768,US-xHA,17523,12,18TYN,2021-08-08 16:21:36,L3T_MET,Ta,26.174316,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7769,US-Ha1,17523,12,18TYN,2021-08-08 16:21:36,L3T_SM,SM,0.2223274,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7770,US-Ha2,17523,12,18TYN,2021-08-08 16:21:36,L3T_SM,SM,0.22253773,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7771,US-xHA,17523,12,18TYN,2021-08-08 16:21:36,L3T_SM,SM,0.22226778,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
7772,US-Ha1,17538,9,18TYN,2021-08-09 15:34:04,L3T_MET,RH,0.6084055,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7773,US-Ha1,17538,9,18TYN,2021-08-09 15:34:04,L3T_MET,Ta,24.80716,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
7774,US-Ha2,17538,9,18TYN,2021-08-09 15:34:04,L3T_MET,RH,0.60806876,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
7775,US-Ha2,17538,9,18TYN,2021-08-09 15:34:04,L3T_MET,Ta,24.812408,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
