,tower,lat,lon,orbit,scene,tile,time_UTC,date_UTC,doy,time_solar,AOT,COT,vapor_gccm,ozone_cm,SZA,KG,Unnamed: 0,lat_Y,lon_Y,orbit_Y,scene_Y,tile_Y,time_UTC_Y,time_solar_Y,BESSinst,ESI,ESIdaily,ESIdailyUncertainty,ETdaily,ETdailyUncertainty,ETinstUncertainty,EmisWB,GPP,LST,LST_err,MOD16inst,NDVI-UQ,PET,PTJPLSMcanopy,PTJPLSMinst,PTJPLSMinterception,PTJPLSMsoil,RH,Rg,Rn,SM,STICcanopy,STICinst,Ta,WUE,albedo-UQ,height,radiance_1,radiance_2,radiance_3,radiance_4,radiance_5,view_zenith,year,Ta_C,ST_K,NDVI,albedo,ST_C,elevation_km,Ra,UV,VIS,NIR,VISdiff,NIRdiff,VISdir,NIRdir
200,US-xDL,32.5417,-87.8039,10867,2,16SDB,2020-06-05 00:00:00,2020-06-05,157,2020-06-04 18:08:47.064,0.1354425847530365,45.887977600097656,4.6800031661987305,0.305363655090332,79.88161355603616,3.0,6220,32.5417,-87.8039,10867,2,16SDB,6/5/20 17:45,54:45.1,38.339775,0.7387192,1.0,0.00828,4.60410275,0.0828,236.40916,0.968,50.0,305.32,2.76,625.0929,,542.77594,0.87269366,400.959,0.103501104,0.023491377,0.5537737,24.108893411866664,629.40076,0.38763583,0.0,102.39602,32.271942,0.0,,6.5850353,,9.027082,,9.346572,8.080426,16.714268,2020,32.271942,305.32,0.6774245,0.16309692,32.17,0.478,227.2918035946963,2.149457214831884,13.45261375387567,8.60307679073285,12.309096830193528,8.603022435699224,1.1435169236821423,5.435503362605232e-05
201,US-xDL,32.5417,-87.8039,10867,2,16SDB,2020-06-05 00:00:00,2020-06-05,157,2020-06-04 18:08:47.064,0.1354425847530365,45.887977600097656,4.6800031661987305,0.305363655090332,79.88161355603616,3.0,6221,32.5417,-87.8039,10867,2,16SDB,6/5/20 17:45,54:45.1,38.339775,0.7387192,1.0,0.00828,4.60410275,0.0828,236.40916,0.968,50.0,305.32,2.76,625.0929,,542.77594,0.87269366,400.959,0.103501104,0.023491377,0.5537737,24.108893411866664,629.40076,0.38763583,0.0,102.39602,32.271942,0.0,,6.5850353,,9.027082,,9.346572,8.080426,16.714268,2020,32.271942,305.32,0.6774245,0.16309692,32.17,0.478,227.2918035946963,2.149457214831884,13.45261375387567,8.60307679073285,12.309096830193528,8.603022435699224,1.1435169236821423,5.435503362605232e-05
202,US-xDL,32.5417,-87.8039,10933,9,16SDB,2020-06-10 00:00:00,2020-06-10,162,2020-06-09 18:08:47.064,0.1597930341958999,2.0934712886810303,5.252518653869629,0.2863565385341644,79.62558537689529,3.0,6229,32.5417,-87.8039,10933,9,16SDB,6/10/20 00:20,29:11.1,,,,,,,,0.956,,299.8,3.2,,,,,,,,,70.50883115491507,,,,,,,,5.6787987,,8.477067,,8.889901,7.863021,22.313864,2020,,299.8,0.67474174,0.16943517,26.65,0.478,232.71783822513135,5.561586679893249,34.955480810208364,29.957167943779446,18.09398305760789,29.953491421477043,16.861497752600474,0.003676522302402674
203,US-xDL,32.5417,-87.8039,10933,9,16SDB,2020-06-10 00:00:00,2020-06-10,162,2020-06-09 18:08:47.064,0.1597930341958999,2.0934712886810303,5.252518653869629,0.2863565385341644,79.62558537689529,3.0,6230,32.5417,-87.8039,10933,9,16SDB,6/10/20 00:20,29:11.1,,,,,,,,0.956,,299.8,3.2,,,,,,,,,70.50883115491507,,,,,,,,5.6787987,,8.477067,,8.889901,7.863021,22.313864,2020,,299.8,0.67474174,0.16943517,26.65,0.478,232.71783822513135,5.561586679893249,34.955480810208364,29.957167943779446,18.09398305760789,29.953491421477043,16.861497752600474,0.003676522302402674
204,US-xDL,32.5417,-87.8039,10933,9,16SDB,2020-06-10 00:00:00,2020-06-10,162,2020-06-09 18:08:47.064,0.1597930341958999,2.0934712886810303,5.252518653869629,0.2863565385341644,79.62558537689529,3.0,6231,32.5417,-87.8039,10933,9,16SDB,6/10/20 00:20,29:11.1,,,,,,,,0.956,,299.8,3.2,,,,,,,,,70.50883115491507,,,,,,,,5.6787987,,8.477067,,8.889901,7.863021,22.313864,2020,,299.8,0.67474174,0.16943517,26.65,0.478,232.71783822513135,5.561586679893249,34.955480810208364,29.957167943779446,18.09398305760789,29.953491421477043,16.861497752600474,0.003676522302402674
205,US-xDL,32.5417,-87.8039,11767,2,16SDB,2020-08-02 00:00:00,2020-08-02,215,2020-08-01 18:08:47.064,0.1712713688611984,44.67868423461914,5.05801248550415,0.2867370545864105,82.22675778180351,3.0,6312,32.5417,-87.8039,11767,2,16SDB,8/2/20 18:55,04:25.1,347.62845,0.7319126,1.0,0.008640001,3.9966401,0.0864,211.94676,0.93,14.878904,300.12,2.88,611.45044,,519.5249,0.85805124,380.23312,0.112431265,0.029066255,0.5675947,17.011888987429415,615.06464,0.2939431,0.0,17.544468,30.82699,0.0,,7.754108,,8.408202,,8.804888,7.56246,1.8715771,2020,30.82699,300.12,0.6553354,0.14238913,26.97,0.478,175.32839187738506,1.5253300126524472,9.454412271003722,6.099527827526693,8.650755774715321,6.099490017266989,0.8036564962884007,3.7810259703618954e-05
206,US-xDL,32.5417,-87.8039,11767,2,16SDB,2020-08-02 00:00:00,2020-08-02,215,2020-08-01 18:08:47.064,0.1712713688611984,44.67868423461914,5.05801248550415,0.2867370545864105,82.22675778180351,3.0,6313,32.5417,-87.8039,11767,2,16SDB,8/2/20 18:55,04:25.1,347.62845,0.7319126,1.0,0.008640001,3.9966401,0.0864,211.94676,0.93,14.878904,300.12,2.88,611.45044,,519.5249,0.85805124,380.23312,0.112431265,0.029066255,0.5675947,17.011888987429415,615.06464,0.2939431,0.0,17.544468,30.82699,0.0,,7.754108,,8.408202,,8.804888,7.56246,1.8715771,2020,30.82699,300.12,0.6553354,0.14238913,26.97,0.478,175.32839187738506,1.5253300126524472,9.454412271003722,6.099527827526693,8.650755774715321,6.099490017266989,0.8036564962884007,3.7810259703618954e-05
207,US-xDL,32.5417,-87.8039,11828,4,16SDB,2020-08-06 00:00:00,2020-08-06,219,2020-08-05 18:08:47.064,0.4206337630748749,6.227382659912109,3.605700016021729,0.2936379313468933,82.78090319732742,3.0,6320,32.5417,-87.8039,11828,4,16SDB,8/6/20 17:22,31:07.1,62.477917,0.7617589,1.0,0.006,4.47802675,0.06,229.69418,0.958,50.0,303.56,2.0,668.41986,,574.6592,0.8533597,437.43344,0.12200982,0.021092791,0.57587343,30.349026755938127,671.4077,0.3843403,0.8266771,420.94757,29.83744,0.0,,6.1317515,,9.147774,,9.556522,8.329268,1.4425083,2020,29.83744,303.56,0.72389084,0.118498914,30.41,0.478,163.111256885165,2.2496815096210603,14.62240861084681,13.390619756528219,10.190881919236908,13.390503227630667,4.431526691609902,0.00011652889755175977
208,US-xDL,32.5417,-87.8039,11828,4,16SDB,2020-08-06 00:00:00,2020-08-06,219,2020-08-05 18:08:47.064,0.4206337630748749,6.227382659912109,3.605700016021729,0.2936379313468933,82.78090319732742,3.0,6321,32.5417,-87.8039,11828,4,16SDB,8/6/20 17:22,31:07.1,62.477917,0.7617589,1.0,0.006,4.47802675,0.06,229.69418,0.958,50.0,303.56,2.0,668.41986,,574.6592,0.8533597,437.43344,0.12200982,0.021092791,0.57587343,30.788914467416117,671.4077,0.3843403,0.8266771,420.94757,29.83744,0.0,,6.1317515,,9.147774,,9.556522,8.329268,1.4425083,2020,29.83744,303.56,0.72389084,0.14370517,30.41,0.478,163.111256885165,2.2982168869397155,14.83626600731362,13.571639143135043,10.3399262060584,13.571520230023712,4.496339801255219,0.00011891311133105376
209,US-xDL,32.5417,-87.8039,11889,4,16SDB,2020-08-10 00:00:00,2020-08-10,223,2020-08-09 18:08:47.064,0.2008349895477295,6.626213073730469,4.356600761413574,0.2921585738658905,83.3752754354073,3.0,6328,32.5417,-87.8039,11889,4,16SDB,8/10/20 15:48,57:36.1,214.8774,0.7604987,1.0,0.0078,3.2566309,0.077999994,150.42778,0.962,50.0,303.66,2.6,627.5269,,564.92554,0.897739,429.95322,0.092390805,0.009650846,0.5279886,27.884695457768075,631.67065,0.20535024,0.8025021,345.52164,32.718643,0.0,,6.802825,,9.022789,,9.416998,8.198772,1.7701019,2020,32.718643,303.66,0.78678876,0.043033518,30.51,0.478,149.95942592425328,2.2188320425173713,13.879847723639191,11.755603781416616,9.861282492078189,11.755502882260014,4.018565231561002,0.00010089915660138615
210,US-xDL,32.5417,-87.8039,11889,4,16SDB,2020-08-10 00:00:00,2020-08-10,223,2020-08-09 18:08:47.064,0.2008349895477295,6.626213073730469,4.356600761413574,0.2921585738658905,83.3752754354073,3.0,6329,32.5417,-87.8039,11889,4,16SDB,8/10/20 15:48,57:36.1,214.8774,0.7604987,1.0,0.0078,3.2566309,0.077999994,150.42778,0.962,50.0,303.66,2.6,627.5269,,564.92554,0.897739,429.95322,0.092390805,0.009650846,0.5279886,27.884695457768075,631.67065,0.20535024,0.8025021,345.52164,32.718643,0.0,,6.802825,,9.022789,,9.416998,8.198772,1.7701019,2020,32.718643,303.66,0.78678876,0.043033518,30.51,0.478,149.95942592425328,2.2188320425173713,13.879847723639191,11.755603781416616,9.861282492078189,11.755502882260014,4.018565231561002,0.00010089915660138615
211,US-xDL,32.5417,-87.8039,12092,7,16SDB,2020-08-23 00:00:00,2020-08-23,236,2020-08-22 18:08:47.064,0.130095899105072,-0.1623837947845459,3.945782423019409,0.292485624551773,85.55098387636717,3.0,6351,32.5417,-87.8039,12092,7,16SDB,8/23/20 18:29,38:19.1,250.18306,0.35321835,1.0,0.00732,3.05696395,0.0732,199.60068,0.918,50.0,297.28,2.44,607.2441,,508.8097,0.5595217,177.65845,0.3389056,0.10979757,0.6305701,35.79937040579593,610.27966,0.39582068,0.0,249.02637,29.620512,0.0,,7.0514717,,8.378079,,8.792417,7.5780396,14.190914,2020,29.620512,297.28,0.62801343,0.12766306,24.13,0.478,101.38441070008855,2.4469342554255222,16.26935502413427,16.90260971633522,13.758232092041624,6.511913286026907,2.511122932092647,10.390696430308314
212,US-xDL,32.5417,-87.8039,12682,5,16SDB,2020-09-30 00:00:00,2020-09-30,274,2020-09-29 18:08:47.064,0.0525745749473571,0.0,1.4441449642181396,0.3040679395198822,93.18273039945372,3.0,6384,32.5417,-87.8039,12682,5,16SDB,9/30/20 19:37,45:50.1,108.614456,0.78339165,1.0,0.00444,2.3548847,0.0444,150.51302,0.974,50.0,297.28,1.48,521.6319,,432.77997,0.94409674,337.1602,0.052971743,0.002984037,0.45746097,0.0,522.58154,0.2556079,0.84705746,364.5768,24.307566,0.0,,5.76073,,8.420093,,8.932875,8.017277,5.6109548,2020,24.307566,297.28,0.8418312,0.079338655,24.13,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,US-xDL,32.5417,-87.8039,12885,8,16SDB,2020-10-13 00:00:00,2020-10-13,287,2020-10-12 18:08:47.064,0.1707128882408142,-0.0054420460946857,3.0145816802978516,0.2717296779155731,95.85158173548064,3.0,6403,32.5417,-87.8039,12885,8,16SDB,10/13/20 22:18,27:32.1,,,,,,,,0.978,,294.46,0.96,,,,,,,,,0.0,,,,,,,,6.8707833,,8.273496,,8.720385,7.985228,6.947764,2020,,294.46,0.71480936,0.112270504,21.31,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,US-xDL,32.5417,-87.8039,12885,8,16SDB,2020-10-13 00:00:00,2020-10-13,287,2020-10-12 18:08:47.064,0.1707128882408142,-0.0054420460946857,3.0145816802978516,0.2717296779155731,95.85158173548064,3.0,6404,32.5417,-87.8039,12885,8,16SDB,10/13/20 22:18,27:32.1,,,,,,,,0.978,,294.46,0.96,,,,,,,,,0.0,,,,,,,,6.8707833,,8.273496,,8.720385,7.985228,6.947764,2020,,294.46,0.71480936,0.112270504,21.31,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,US-xDL,32.5417,-87.8039,12885,8,16SDB,2020-10-13 00:00:00,2020-10-13,287,2020-10-12 18:08:47.064,0.1707128882408142,-0.0054420460946857,3.0145816802978516,0.2717296779155731,95.85158173548064,3.0,6407,32.5417,-87.8039,12885,9,16SDB,10/13/20 22:19,28:24.1,,,,,,,,0.972,,294.34,0.96,,,,,,,,,0.0,,,,,,,,5.675198,,8.229909,,8.688583,7.9252977,7.0756006,2020,,294.34,0.71480936,0.112270504,21.19,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,US-xDL,32.5417,-87.8039,12885,8,16SDB,2020-10-13 00:00:00,2020-10-13,287,2020-10-12 18:08:47.064,0.1707128882408142,-0.0054420460946857,3.0145816802978516,0.2717296779155731,95.85158173548064,3.0,6408,32.5417,-87.8039,12885,9,16SDB,10/13/20 22:19,28:24.1,,,,,,,,0.972,,294.34,0.96,,,,,,,,,0.0,,,,,,,,5.675198,,8.229909,,8.688583,7.9252977,7.0756006,2020,,294.34,0.71480936,0.112270504,21.19,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,US-xDL,32.5417,-87.8039,13129,8,16SDB,2020-10-29 00:00:00,2020-10-29,303,2020-10-28 18:08:47.064,0.1645397841930389,55.09661102294922,6.0619215965271,0.2552296817302704,98.87489918402296,3.0,6416,32.5417,-87.8039,13129,9,16SDB,10/29/20 16:02,11:29.1,191.78076,0.42954236,1.0,0.0036,0.970669028,0.036000002,62.944393,0.97,50.0,293.18,1.2,230.23198,,155.80336,0.907557,66.89688,0.06818365,0.024259325,0.44493505,0.0,231.06012,0.49004465,0.84026426,199.21652,16.80048,0.0,,7.436548,,8.002534,,8.4727745,7.722116,14.381911,2020,16.80048,293.18,0.59555763,0.36766198,20.03,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,US-xDL,32.5417,-87.8039,13129,8,16SDB,2020-10-29 00:00:00,2020-10-29,303,2020-10-28 18:08:47.064,0.1645397841930389,55.09661102294922,6.0619215965271,0.2552296817302704,98.87489918402296,3.0,6417,32.5417,-87.8039,13129,9,16SDB,10/29/20 16:02,11:29.1,191.78076,0.42954236,1.0,0.0036,0.970669028,0.036000002,62.944393,0.97,50.0,293.18,1.2,230.23198,,155.80336,0.907557,66.89688,0.06818365,0.024259325,0.44493505,0.0,231.06012,0.49004465,0.84026426,199.21652,16.80048,0.0,,7.436548,,8.002534,,8.4727745,7.722116,14.381911,2020,16.80048,293.18,0.59555763,0.36766198,20.03,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,US-xDL,32.5417,-87.8039,13251,5,16SDB,2020-11-06 00:00:00,2020-11-06,311,2020-11-05 18:08:47.064,0.1054402887821197,1.485610008239746,1.925753831863403,0.2812357246875763,100.2067297852227,3.0,6422,32.5417,-87.8039,13251,6,16SDB,11/6/20 12:54,02:52.1,,,,,,,,0.958,,283.78,1.68,,,,,,,,,0.0,,,,,,,,7.087999,,6.708429,,7.397423,6.8823557,18.29911,2020,,283.78,0.69597524,0.09081404,10.63,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,US-xDL,32.5417,-87.8039,13251,5,16SDB,2020-11-06 00:00:00,2020-11-06,311,2020-11-05 18:08:47.064,0.1054402887821197,1.485610008239746,1.925753831863403,0.2812357246875763,100.2067297852227,3.0,6423,32.5417,-87.8039,13251,6,16SDB,11/6/20 12:54,02:52.1,,,,,,,,0.958,,283.78,1.68,,,,,,,,,0.0,,,,,,,,7.087999,,6.708429,,7.397423,6.8823557,18.29911,2020,,283.78,0.69597524,0.09081404,10.63,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,US-xDL,32.5417,-87.8039,13536,5,16SDB,2020-11-24 00:00:00,2020-11-24,329,2020-11-23 18:08:47.064,0.0475968345999717,0.0,0.5716427564620972,0.2545794546604156,102.58185333954113,3.0,6426,32.5417,-87.8039,13536,5,16SDB,11/24/20 21:43,52:38.1,,,,,,,,0.98,,289.12,0.96,,,,,,,,,0.0,,,,,,,,6.528279,,7.474952,,8.004297,7.412678,7.854273,2020,,289.12,0.6706978,0.06759943,15.97,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,US-xDL,32.5417,-87.8039,13536,5,16SDB,2020-11-24 00:00:00,2020-11-24,329,2020-11-23 18:08:47.064,0.0475968345999717,0.0,0.5716427564620972,0.2545794546604156,102.58185333954113,3.0,6427,32.5417,-87.8039,13536,5,16SDB,11/24/20 21:43,52:38.1,,,,,,,,0.98,,289.12,0.96,,,,,,,,,0.0,,,,,,,,6.528279,,7.474952,,8.004297,7.412678,7.854273,2020,,289.12,0.6706978,0.06759943,15.97,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,US-xDL,32.5417,-87.8039,13658,4,16SDB,2020-12-02 00:00:00,2020-12-02,337,2020-12-01 18:08:47.064,0.0387477204203605,0.0,0.2960147261619568,0.2913925051689148,103.30658260041017,3.0,6432,32.5417,-87.8039,13658,4,16SDB,12/2/20 18:37,46:08.1,135.05815,0.6411957,1.0,0.00168,1.44150855,0.0168,99.148155,0.98,21.334555,285.48,0.56,380.90973,,221.45111,0.9714711,141.86366,0.020300908,0.008228013,0.36777902,0.0,382.59006,0.27350876,0.7530951,197.91267,10.41261,0.0,,5.936363,,6.982871,,7.529512,7.0503407,7.5609145,2020,10.41261,285.48,0.56995654,0.10802937,12.33,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,US-xDL,32.5417,-87.8039,13780,4,16SDB,2020-12-10 00:00:00,2020-12-10,345,2020-12-09 18:08:47.064,0.0574931614100933,0.0,1.1808648109436035,0.2595124840736389,103.80227281922116,3.0,6435,32.5417,-87.8039,13780,4,16SDB,12/10/20 15:30,38:57.1,155.32866,0.7720438,1.0,0.00312,1.5400832,0.031199997,54.58718,0.976,20.03229,285.36,1.04,247.30594,,143.77946,0.5650059,109.74938,0.3260577,0.109792106,0.76125705,0.0,248.02603,0.2893286,0.4364074,133.16922,9.487831,0.0,,7.6307945,,6.9244623,,7.4910326,7.0451236,9.195397,2020,9.487831,285.36,0.60763884,0.08252185,12.21,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,US-xDL,32.5417,-87.8039,13861,6,16SDB,2020-12-15 00:00:00,2020-12-15,350,2020-12-14 18:08:47.064,0.0726311206817627,-0.0013781187590211,0.6543356776237488,0.2988454699516296,103.9905137267008,3.0,6439,32.5417,-87.8039,13861,6,16SDB,12/15/20 21:18,27:16.1,,,,,,,,0.974,,283.64,1.24,,,,,,,,,0.0,,,,,,,,6.141325,,6.6198344,,7.265865,6.781763,21.822746,2020,,283.64,0.55628014,0.08025843,10.49,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,US-xDL,32.5417,-87.8039,13983,6,16SDB,2020-12-23 00:00:00,2020-12-23,358,2020-12-22 18:08:47.064,0.0296842530369758,0.0823756605386734,0.999117076396942,0.2563801407814026,104.09216640564104,3.0,6441,32.5417,-87.8039,13983,6,16SDB,12/23/20 18:11,19:50.1,203.54195,0.6305081,1.0,0.00504,0.9019985,0.050399996,61.75691,0.93,0.0,283.58,1.68,259.44592,,177.44427,0.854315,111.88006,0.09264931,0.051028017,0.5481152,0.0,267.05417,0.31991628,0.9027836,127.32756,16.531155,0.0,,6.1693954,,6.3843412,,7.2062984,6.357977,22.737314,2020,16.531155,283.58,0.51214933,0.10385769,10.43,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,US-xDL,32.5417,-87.8039,14044,9,16SDB,2020-12-27 00:00:00,2020-12-27,362,2020-12-26 18:08:47.064,0.0411759726703166,0.0,0.7298281788825989,0.2911354899406433,104.05011866869182,3.0,6448,32.5417,-87.8039,14044,10,16SDB,12/27/20 16:37,45:57.1,192.79517,0.5107948,1.0,0.00252,0.773420715,0.025199998,104.81565,0.976,0.0,284.64,0.84,281.6284,,176.99301,0.8942273,90.46228,0.0582291,0.044493195,0.4758442,0.0,332.1089,0.31336024,0.0,1.7019774,8.828034,0.0,,7.2853813,,6.8302245,,7.36074,6.901729,23.501196,2020,8.828034,284.64,0.44999433,0.11227445,11.49,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,US-xDL,32.5417,-87.8039,14044,9,16SDB,2020-12-27 00:00:00,2020-12-27,362,2020-12-26 18:08:47.064,0.0411759726703166,0.0,0.7298281788825989,0.2911354899406433,104.05011866869182,3.0,6449,32.5417,-87.8039,14044,10,16SDB,12/27/20 16:37,45:57.1,192.79517,0.5107948,1.0,0.00252,0.773420715,0.025199998,104.81565,0.976,0.0,284.64,0.84,281.6284,,176.99301,0.8942273,90.46228,0.0582291,0.044493195,0.4758442,0.0,332.1089,0.31336024,0.0,1.7019774,8.828034,0.0,,7.2853813,,6.8302245,,7.36074,6.901729,23.501196,2020,8.828034,284.64,0.44999433,0.11227445,11.49,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,US-xDL,32.5417,-87.8039,14151,6,16SDB,2021-01-03 00:00:00,2021-01-03,3,2021-01-02 18:08:47.064,0.1485700607299804,2.1085143089294434,1.522915601730347,0.279774934053421,103.8712594219597,3.0,6451,32.5417,-87.8039,14151,6,16SDB,1/3/21 14:17,26:00.1,,,,,,,,0.968,,278.58002,0.96,,,,,,,,,0.0,,,,,,,,6.551275,,5.8973155,,6.568697,6.340832,28.521584,2021,,278.58002,0.40449637,0.10423838,5.43002,0.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,US-xJE,31.1948,-84.4686,7084,2,16RGV,2019-10-05 00:00:00,2019-10-05,278,2019-10-04 18:22:07.536,0.3780723214149475,19.182048797607425,3.5721771717071533,0.2728083431720733,96.8138143196938,3.0,6465,31.1948,-84.4686,7084,2,16RGV,10/5/19 18:18,40:12.5,241.7158,0.6955631,0.009928062,0.00552,1.7135427,0.0552,125.04054,0.95,29.933268,305.7,1.84,591.8483,,569.4617,0.9582447,396.70215,0.03561524,0.006470263,0.41394642,0.0,637.2569,0.1157897,0.95448834,374.56897,35.4439,0.0,,27.846401,,9.512018,,9.862955,8.484239,26.767412,2019,35.4439,305.7,0.71016365,0.066420436,32.55,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,US-xJE,31.1948,-84.4686,7084,2,16RGV,2019-10-05 00:00:00,2019-10-05,278,2019-10-04 18:22:07.536,0.3780723214149475,19.182048797607425,3.5721771717071533,0.2728083431720733,96.8138143196938,3.0,6466,31.1948,-84.4686,7084,2,16RGV,10/5/19 18:18,40:12.5,241.7158,0.6955631,0.009928062,0.00552,1.7135427,0.0552,125.04054,0.95,29.933268,305.7,1.84,591.8483,,569.4617,0.9582447,396.70215,0.03561524,0.006470263,0.41394642,0.0,637.2569,0.1157897,0.95448834,374.56897,35.4439,0.0,,27.846401,,9.512018,,9.862955,8.484239,26.767412,2019,35.4439,305.7,0.71016365,0.066420436,32.55,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,US-xJE,31.1948,-84.4686,7145,2,16RGV,2019-10-09 00:00:00,2019-10-09,282,2019-10-08 18:22:07.536,0.1332952380180359,14.70482063293457,3.3949532508850098,0.2754442691802978,97.60452253248025,3.0,6478,31.1948,-84.4686,7145,2,16RGV,10/9/19 16:40,02:52.5,,,,,,,,0.944,,302.12,2.12,,,,,,,,,0.0,,,,,,,,28.941114,,8.836136,,9.10478,7.9461856,18.631083,2019,,302.12,0.69052565,0.104661815,28.97,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,US-xNW,40.0543,-105.5824,5578,2,13TDE,2019-06-30 00:00:00,2019-06-30,181,2019-06-29 16:57:40.224,0.0656779482960701,25.695777893066406,1.754052758216858,0.2864609658718109,63.68734154539023,4.0,6577,40.0543,-105.5824,5578,2,13TDE,6/30/19 17:16,13:57.2,133.77452,0.9011979,1.0,0.00384,3.8178804,0.038399998,153.86366,0.948,7.450577,297.44,1.28,340.4986,,424.25592,0.32694253,375.73236,0.019839516,0.6516218,0.46318996,148.01276384222544,621.2392,0.2578884,0.0,12.101629,22.843159,0.0,,3487.4778,,8.391315,,8.873179,7.571857,5.5420446,2019,22.843159,297.44,0.30266765,0.11576954,24.29,0.526,571.6426170249342,11.104356500402622,77.92749189424676,58.77765525991781,71.30342558166804,58.77717879462611,6.624066312578719,0.0004764652916975365
234,US-xNW,40.0543,-105.5824,5578,2,13TDE,2019-06-30 00:00:00,2019-06-30,181,2019-06-29 16:57:40.224,0.0656779482960701,25.695777893066406,1.754052758216858,0.2864609658718109,63.68734154539023,4.0,6578,40.0543,-105.5824,5578,2,13TDE,6/30/19 17:16,13:57.2,133.77452,0.9011979,1.0,0.00384,3.8178804,0.038399998,153.86366,0.948,7.450577,297.44,1.28,340.4986,,424.25592,0.32694253,375.73236,0.019839516,0.6516218,0.46318996,148.01276384222544,621.2392,0.2578884,0.0,12.101629,22.843159,0.0,,3487.4778,,8.391315,,8.873179,7.571857,5.5420446,2019,22.843159,297.44,0.30266765,0.11576954,24.29,0.526,571.6426170249342,11.104356500402622,77.92749189424676,58.77765525991781,71.30342558166804,58.77717879462611,6.624066312578719,0.0004764652916975365
235,US-xRM,40.2759,-105.5459,5406,4,13TDE,2019-06-19 00:00:00,2019-06-19,170,2019-06-18 16:57:48.984,0.1101735979318618,52.88603973388672,1.3583433628082275,0.3425478637218475,63.614879722604215,4.0,6870,40.2759,-105.5459,5406,4,13TDE,6/19/19 15:01,59:48.0,156.17455,0.59076774,1.0,0.00288,3.555743,0.0288,100.93413,0.972,10.657575,284.9,0.96,389.8745,,224.03267,0.24149066,132.27031,0.25351956,0.5049898,0.6797107,81.54348572626304,393.29514,0.34331855,0.44995558,242.82837,9.789945,0.0,,2738.0703,,6.7502327,,7.422104,6.924749,24.69058,2019,9.789945,284.9,0.5603779,0.05907728,11.75,0.472,573.5486430498892,6.2413414952939155,45.07190219933893,30.177223895118548,41.240667605261685,30.177031433928516,3.8312345940772445,0.0001924611900321338
236,US-xRM,40.2759,-105.5459,5406,4,13TDE,2019-06-19 00:00:00,2019-06-19,170,2019-06-18 16:57:48.984,0.1101735979318618,52.88603973388672,1.3583433628082275,0.3425478637218475,63.614879722604215,4.0,6871,40.2759,-105.5459,5406,4,13TDE,6/19/19 15:01,59:48.0,156.17455,0.59076774,1.0,0.00288,3.555743,0.0288,100.93413,0.972,10.657575,284.9,0.96,389.8745,,224.03267,0.24149066,132.27031,0.25351956,0.5049898,0.6797107,81.54348572626304,393.29514,0.34331855,0.44995558,242.82837,9.789945,0.0,,2738.0703,,6.7502327,,7.422104,6.924749,24.69058,2019,9.789945,284.9,0.5603779,0.05907728,11.75,0.472,573.5486430498892,6.2413414952939155,45.07190219933893,30.177223895118548,41.240667605261685,30.177031433928516,3.8312345940772445,0.0001924611900321338
237,US-xRM,40.2759,-105.5459,5406,4,13TDE,2019-06-19 00:00:00,2019-06-19,170,2019-06-18 16:57:48.984,0.1101735979318618,52.88603973388672,1.3583433628082275,0.3425478637218475,63.614879722604215,4.0,6872,40.2759,-105.5459,5406,4,13TDE,6/19/19 15:01,59:48.0,156.17455,0.59076774,1.0,0.00288,3.555743,0.0288,100.93413,0.972,10.657575,284.9,0.96,389.8745,,224.03267,0.24149066,132.27031,0.25351956,0.5049898,0.6797107,81.54348572626304,393.29514,0.34331855,0.44995558,242.82837,9.789945,0.0,,2738.0703,,6.7502327,,7.422104,6.924749,24.69058,2019,9.789945,284.9,0.5603779,0.05907728,11.75,0.472,573.5486430498892,6.2413414952939155,45.07190219933893,30.177223895118548,41.240667605261685,30.177031433928516,3.8312345940772445,0.0001924611900321338
